100,
15640,
8745,
200,
64414,
36984,
300,
147768,
88407,
400,
250306,
141018,
500,
389478,
217851,
600,
550436,
296034,
700,
755490,
404244,
800,
989206,
526794,
900,
1266146,
685767,
1000,
1562324,
851421,
