100,
4026,
4026,
200,
9424,
9424,
300,
16878,
16878,
400,
21908,
21908,
500,
27994,
27994,
600,
94418,
94418,
700,
170628,
170628,
800,
209276,
209276,
900,
306812,
306812,
1000,
387048,
387048,
