100,
1387,
884,
200,
3220,
2017,
300,
5377,
3273,
400,
7316,
4513,
500,
8979,
5473,
600,
12313,
7509,
700,
14488,
8882,
800,
17216,
10813,
900,
19478,
12274,
1000,
21008,
13002,
